Date,LAT,LONG
7/24/2018 8:00:00,39.6295,65.49683
7/24/2018 10:00:00,39.6295,65.49683
7/24/2018 12:00:00,39.629329999999996,65.49683
7/24/2018 14:00:00,39.62767,65.49633
7/24/2018 16:00:00,39.632329999999996,65.49367
7/24/2018 18:00:00,39.63133,65.483
7/24/2018 20:00:00,39.63067,65.48567
7/24/2018 22:00:00,39.6325,65.48467
7/25/2018 0:00:00,39.629329999999996,65.487
7/25/2018 2:00:00,39.630829999999996,65.49217
7/25/2018 4:00:00,39.628170000000004,65.488
7/25/2018 6:00:00,39.627829999999996,65.4875
7/25/2018 8:00:00,39.62733,65.48716999999999
7/25/2018 10:00:00,39.627829999999996,65.48767
7/25/2018 12:00:00,39.62717,65.48733
7/25/2018 14:00:00,39.62617,65.4915
7/25/2018 16:00:00,39.631,65.48033000000001
7/25/2018 18:00:00,39.63,65.47433000000001
7/25/2018 20:00:00,39.63033,65.469
7/25/2018 22:00:00,39.629,65.46817
7/26/2018 12:00:00,39.62717,65.47816999999999
7/26/2018 14:00:00,39.6215,65.488
7/26/2018 16:00:00,39.6245,65.48317
7/28/2018 0:00:00,39.63217,65.49083
7/28/2018 2:00:00,39.63317,65.49583
7/28/2018 4:00:00,39.6295,65.49967
7/28/2018 12:00:00,39.62833,65.47883
7/28/2018 14:00:00,39.62267,65.4785
7/28/2018 16:00:00,39.626329999999996,65.4735
7/28/2018 18:00:00,39.63033,65.467
7/28/2018 20:00:00,39.629,65.47017
7/28/2018 22:00:00,39.63283,65.48683
7/29/2018 0:00:00,39.63317,65.48733
7/29/2018 2:00:00,39.627829999999996,65.49367
7/29/2018 4:00:00,39.62567,65.48217
7/29/2018 6:00:00,39.62567,65.48217
7/29/2018 8:00:00,39.62583,65.48183
7/29/2018 10:00:00,39.62583,65.48183
7/29/2018 12:00:00,39.62583,65.48183
7/29/2018 14:00:00,39.624,65.48283
7/29/2018 16:00:00,39.6185,65.48716999999999
7/29/2018 18:00:00,39.622170000000004,65.48217
7/29/2018 20:00:00,39.631170000000004,65.4845
7/29/2018 22:00:00,39.632329999999996,65.48416999999999
7/30/2018 0:00:00,39.6305,65.47017
7/30/2018 2:00:00,39.627829999999996,65.46783
7/30/2018 4:00:00,39.6295,65.47216999999999
7/30/2018 6:00:00,39.6295,65.47216999999999
7/30/2018 8:00:00,39.6295,65.47216999999999
7/30/2018 10:00:00,39.629670000000004,65.47216999999999
7/30/2018 12:00:00,39.6295,65.47233
7/30/2018 14:00:00,39.630829999999996,65.471
7/30/2018 16:00:00,39.629,65.47233
7/31/2018 0:00:00,39.6305,65.46916999999999
7/31/2018 2:00:00,39.625,65.4665
7/31/2018 4:00:00,39.623329999999996,65.4675
7/31/2018 6:00:00,39.62283,65.46683
7/31/2018 8:00:00,39.622,65.4705
7/31/2018 10:00:00,39.622,65.4705
7/31/2018 12:00:00,39.622,65.47067
7/31/2018 14:00:00,39.6215,65.47567
7/31/2018 16:00:00,39.62683,65.472
7/31/2018 18:00:00,39.62683,65.472
7/31/2018 20:00:00,39.6275,65.47516999999999
7/31/2018 22:00:00,39.6265,65.47267
8/1/2018 0:00:00,39.62733,65.4705
8/1/2018 2:00:00,39.622170000000004,65.46533000000001
8/1/2018 4:00:00,39.622170000000004,65.46217
8/1/2018 6:00:00,39.62267,65.46283000000001
8/1/2018 8:00:00,39.62267,65.46283000000001
8/1/2018 10:00:00,39.6225,65.46300000000001
8/1/2018 12:00:00,39.6225,65.46183
8/1/2018 14:00:00,39.625,65.45483
8/1/2018 16:00:00,39.630829999999996,65.46417
8/1/2018 18:00:00,39.630829999999996,65.46417
8/1/2018 20:00:00,39.629670000000004,65.467
8/1/2018 22:00:00,39.629329999999996,65.468
8/2/2018 0:00:00,39.629,65.46283000000001
8/2/2018 2:00:00,39.626999999999995,65.45883
8/2/2018 4:00:00,39.624829999999996,65.471
8/2/2018 6:00:00,39.62467,65.47433000000001
8/2/2018 8:00:00,39.62467,65.47433000000001
8/2/2018 10:00:00,39.62467,65.47433000000001
8/2/2018 12:00:00,39.6245,65.47433000000001
8/2/2018 14:00:00,39.618829999999996,65.47933
8/2/2018 16:00:00,39.6265,65.47367
8/2/2018 18:00:00,39.6265,65.47367
8/2/2018 20:00:00,39.62683,65.473
8/2/2018 22:00:00,39.626670000000004,65.47383
8/3/2018 0:00:00,39.629670000000004,65.47083
8/3/2018 2:00:00,39.6285,65.47333
8/3/2018 4:00:00,39.6225,65.471
8/3/2018 6:00:00,39.6225,65.471
8/3/2018 8:00:00,39.6225,65.471
8/3/2018 10:00:00,39.623670000000004,65.46783
8/3/2018 12:00:00,39.623670000000004,65.46783
8/3/2018 14:00:00,39.62717,65.46683
8/3/2018 16:00:00,39.626670000000004,65.46983
8/3/2018 18:00:00,39.6265,65.47
8/3/2018 20:00:00,39.62683,65.47
8/3/2018 22:00:00,39.626670000000004,65.47
8/4/2018 18:00:00,39.63883,65.46783
8/4/2018 20:00:00,39.64,65.46933
8/4/2018 22:00:00,39.629670000000004,65.467
8/5/2018 0:00:00,39.628,65.47117
8/5/2018 2:00:00,39.626999999999995,65.45533
8/5/2018 4:00:00,39.62433,65.45983000000001
8/5/2018 12:00:00,39.6245,65.46033
8/5/2018 14:00:00,39.626670000000004,65.45933000000001
8/5/2018 16:00:00,39.633,65.46583000000001
8/5/2018 18:00:00,39.633,65.46583000000001
8/5/2018 20:00:00,39.629670000000004,65.467
8/5/2018 22:00:00,39.628170000000004,65.4725
8/6/2018 0:00:00,39.62883,65.4835
8/6/2018 2:00:00,39.63067,65.49183000000001
8/6/2018 4:00:00,39.62583,65.46183
8/6/2018 6:00:00,39.62583,65.46183
8/6/2018 8:00:00,39.626,65.46167
8/6/2018 10:00:00,39.62617,65.46183
8/6/2018 18:00:00,39.62767,65.4645
8/6/2018 20:00:00,39.62767,65.4645
8/6/2018 22:00:00,39.62767,65.4645
